name,classification,GBS-A_Feb2024,GBS-A_Jun2024,GBS-A_Mar2013,GBS-B_Feb2024,GBS-B_Jun2024,GBS-C_Feb2024,GBS-C_Jun2024,GBS-C_Mar2013,GBS-E_Mar2013,GBS-W_Jun2024,Abundance
SCGC-AAA471-B05 sp000380705,d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Gearchaeales;f__Gearchaeaceae;g__SCGC-AAA471-B05;s__SCGC-AAA471-B05 sp000380705,16.8,42.2,0.4,46.8,69.3,0.5,1.3,293,0,0,470.3
GBS-C_Feb24_bin.014,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Wolframiiraptor;s__,1.4,1,0.3,0.8,0.1,3.5,0.3,0.2,0,0,7.5
Tepidiforma flava,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Tepidiformales;f__Tepidiformaceae;g__Tepidiforma;s__Tepidiforma flava,0,0,0,0,0,0,0,0,0,0,0
Rhodothermus marinus_A,d__Bacteria;p__Bacteroidota_A;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rhodothermus;s__Rhodothermus marinus_A,0,0,0,0,0,0,0,0,0,0,0.1
Thermocrinis sp028276475,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Thermocrinis;s__Thermocrinis sp028276475,0,0,0,0,0,0,0,0,0,0,0.1
Phenylobacterium sp937910255,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium sp937910255,0,0,0.2,0,0,0,0,0,0.7,0,0.9
UBA8498 sp938004185,d__Bacteria;p__Patescibacteriota;c__WWE3;o__UBA101185;f__UBA10185;g__UBA8498;s__UBA8498 sp938004185,0,0,0,0,0,0,0,0,0,0,0.1
Rhodococcoides sp023264675,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcoides;s__Rhodococcoides sp023264675,0,0,0,0,0,0,0,0,0,0,0
Thermodesulfobacterium geofontis,d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermodesulfobacterium;s__Thermodesulfobacterium geofontis,0,0.2,1.4,0,0,0.9,0,0.2,0.1,0,2.8
WYZ-LMO8 sp038887515,d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp038887515,0.4,0,0,0,0,0,0,0,0,0,0.4
Tepidifontimicrobium sp002898935,d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Sysuimicrobiaceae;g__Tepidifontimicrobium;s__Tepidifontimicrobium sp002898935,0,0,0.9,0,0,0.3,0.2,0,0.2,0,1.5
WYZ-LMO8 sp029887785,d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp029887785,0.4,0,0,0,0,0,0,0,0,0,0.4
Collinsella sp902478765,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902478765,0,0,0,0,0,0,0,0,0,0,0
Oceanithermus sp027067955,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__Oceanithermus;s__Oceanithermus sp027067955,0,0,0,0,0,0,0,0,0,0,0
GBS70_3300020139_27,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__CALJEL01;g__CALJEL01;s__,0,0,26.2,0,0,0.8,0,0,2,0,29.1
HRBIN35 sp032249155,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA6257;f__HR35;g__HRBIN35;s__HRBIN35 sp032249155,0,0.1,0.1,0,0,0.2,0.1,0,0.1,0,0.6
Tepidiforma sp034433535,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Tepidiformales;f__Tepidiformaceae;g__Tepidiforma;s__Tepidiforma sp034433535,0,0,0,0,0,0,0,0,0,0,0
Pseudoxanthomonas jiangsuensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudoxanthomonas jiangsuensis,0,0,0,0,0,0,0,0,0,0,0
JAKPCH01 sp029553375,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA8958;g__JAKPCH01;s__JAKPCH01 sp029553375,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Jun24_bin.052,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__,0,20.6,12.7,0.9,0,30.5,48.4,5.4,2.1,0,120.6
Promineifilum sp937858165,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineifilales;f__Promineifilaceae;g__Promineifilum;s__Promineifilum sp937858165,0.1,0,9.6,0,0,0,0,4.5,22.4,0,36.6
GBS-60_Mar13_bin.070,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA6257;f__GWB1-50-10;g__JAGUWR01;s__,0,0,0.2,0,0,0.3,0.1,0,4,0,4.7
HR10 sp002898775,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__HR10;f__HR10;g__HR10;s__HR10 sp002898775,0,0,0.1,0,0,0,0.1,0,0,0,0.2
GBS-60_Mar13_bin.007,d__Bacteria;p__Bacteroidota_A;c__Kapaibacteriia;o__Kapaibacteriales;f__UBA2268;g__GWF2-33-9;s__,0,0,0,0,0,0,0,0,2.1,0,2.1
JANXCC01 sp028275205,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__RBG-16-55-9;f__DRXL01;g__JANXCC01;s__JANXCC01 sp028275205,0,0,1.3,0,0,0,0.4,0,1.9,0,3.7
JACIWP01 sp028275445,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JACIWP01;f__JACIWP01;g__JACIWP01;s__JACIWP01 sp028275445,0,0,0.2,0,0,0.5,0,0,0.2,0,0.9
GBS-C_Feb24_bin.057,d__Bacteria;p__Armatimonadota;c__HRBIN17;o__HRBIN17;f__HRBIN17;g__Fervidibacter;s__,0.9,2.6,3.4,1.5,2,4.9,1.6,3.5,0.2,0,20.7
Thermostichus sp937944885,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Thermostichales;f__Thermostichaceae;g__Thermostichus;s__Thermostichus sp937944885,0,0,0,0,0,0,0,0,0.1,0,0.1
Rhodovulum visakhapatnamense,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum;s__Rhodovulum visakhapatnamense,0,0,0,0,0,0,0,0,0,0,0
GBS-60_Mar13_bin.094,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA6257;f__HR35;g__;s__,0,0,0.3,0,0,0.3,0.1,0,1.4,0,2.2
Aquiluna sp937920245,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Aquiluna;s__Aquiluna sp937920245,0,0,0.1,0,0,0,0,0,0,0,0.1
Rhodococcus_F qingshengii_B,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_F;s__Rhodococcus_F qingshengii_B,0,0,0,0,0,0,0,0,0,0,0
WFXV01 sp015490435,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__WFXV01;s__WFXV01 sp015490435,0,0,0,0,0,0,0,0,0,0,0
GBS-85_Mar13_bin.047,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__GBS-2;g__GBS-2;s__,0.1,0,1.6,0,0,0.2,0,0,0.2,0,2.2
JACIWP01 sp014360855,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JACIWP01;f__JACIWP01;g__JACIWP01;s__JACIWP01 sp014360855,0,0,0.2,0,0,0.4,0,0,0.3,0,0.9
630D-37 sp037447295,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__630D-37;s__630D-37 sp037447295,0,0,0,0,0,0,0,0,0,0,0.1
GBS-60_Mar13_bin.100,d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__RSWP21;s__,0,0,0.1,0,0,0.1,0,0,29.4,0,29.6
HRBIN35 sp036741875,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA6257;f__HR35;g__HRBIN35;s__HRBIN35 sp036741875,0,0.1,0.2,0,0,0.4,0.1,0,0.3,0,1.1
Thermalbibacter longus,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Thermalbibacter;s__Thermalbibacter longus,0,0,0,0,0,0,0,0,0.1,0,0.2
GBS-60_Mar13_bin.053,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Bellilinea;s__,0,0,0.1,0,0,0.1,0.1,0,1.3,0,1.6
GBS-C_Jun24_bin.014,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__HRBIN01;s__,0,0.2,1.7,0,0,0.8,2.8,0,0.6,0,6.3
JAPYWM01 sp028276345,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__SpSt-205;f__SpSt-205;g__JAPYWM01;s__JAPYWM01 sp028276345,0,0,0,0,0,0,0,0,0.4,0,0.5
GBS-C_Feb24_bin.170,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__Hydrogenedentaceae;g__JAOAHN01;s__,0,0,0.5,0,0,1.2,0,0,0.9,0,2.6
GBS60_3300020153_48,d__Bacteria;p__WOR-3;c__Hydrothermia;o__JBDRYB01;f__JBDRYB01;g__JBDRYB01;s__,0,0,0.1,0,0,0,0,0,2.5,0,2.5
Stenotrophomonas daejeonensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas daejeonensis,0,0,0,0,0,0,0,0,0,0,0
WFXV01 sp015519965,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__WFXV01;s__WFXV01 sp015519965,0,0,0,0,0,0,0,0,0,0,0
Fredericiella sp026645635,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Fredericiella;s__Fredericiella sp026645635,0,0,0,0,0,0,0,0,0,0,0
Rhodothermus sp015487635,d__Bacteria;p__Bacteroidota_A;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rhodothermus;s__Rhodothermus sp015487635,0,0,0,0,0,0,0,0,0,0,0
GBS-85_Mar13_bin.089,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__HRBIN36;g__HRBIN36;s__,0,0,2.8,0,0,0.3,0,0,2,0,5.2
GBS-A_Feb24_bin.011,d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__,6.6,0.4,0.3,1.6,0.3,0.7,0,0.1,0,0,9.9
Bellilinea sp034432615,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Bellilinea;s__Bellilinea sp034432615,0,0,0,0,0,0,0,0,0.7,0,0.7
Mesorhizobium manganicum,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium manganicum,0,0,0,0,0,0,0,0,0,0,0
GBS-2 sp001443025,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__GBS-2;g__GBS-2;s__GBS-2 sp001443025,0,0.6,7.3,0,0,8.1,1.5,0.1,0.1,0,17.7
Geminicoccus harenae,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Geminicoccales;f__Geminicoccaceae;g__Geminicoccus;s__Geminicoccus harenae,0,0,0,0,0,0,0,0,0,0,0
SCGC-AG-212-J23 sp019509895,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp019509895,0.1,0,0,0,0,0,0,0,0,0,0.1
Enterobacter ludwigii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter ludwigii,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Feb24_bin.195,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DRVV01;s__,0,0,0.5,0,0,1.4,0.1,0,0,0,2.1
Calditenuis fumarioli,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__Calditenuis;s__Calditenuis fumarioli,1.2,1.2,0.1,1.6,1.9,0.4,0.9,1.3,0,0,8.5
Meiothermus sp937950405,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Meiothermus;s__Meiothermus sp937950405,0,0,0,0,0,0,0,0,0,0,0
GBS60_3300020153_23,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__HR10;f__HR10;g__HR10;s__,0,0,4.3,0,0,0.2,1.1,0,5.6,0,11.2
Thermoflexus sp041641155,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Thermoflexales;f__Thermoflexaceae;g__Thermoflexus;s__Thermoflexus sp041641155,0,0.1,0.1,0,0,0.1,0.1,0.1,0,0,0.5
UBA11096 sp025057245,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__UBA11096;s__UBA11096 sp025057245,0,0,0,0,0,0,0,0,0,0,0.1
HRBIN16 sp028275265,d__Bacteria;p__Armatimonadota;c__HRBIN16;o__HRBIN16;f__HRBIN16;g__HRBIN16;s__HRBIN16 sp028275265,0,0,0,0,0,0,0,0,1.9,0,2
WFXV01 sp026984675,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__WFXV01;s__WFXV01 sp026984675,0,0,0,0,0,0,0,0,0,0,0
CAIOSQ01 sp947500965,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__CACIAM-22H2;f__CACIAM-22H2;g__CAIOSQ01;s__CAIOSQ01 sp947500965,0,0,0,0,0,0,0,0,0,0,0
CAIOSQ01 sp041178225,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__CACIAM-22H2;f__CACIAM-22H2;g__CAIOSQ01;s__CAIOSQ01 sp041178225,0,0,0,0,0,0,0,0,0,0,0
Allomeiothermus sp040290145,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Allomeiothermus;s__Allomeiothermus sp040290145,0,0,0,0,0,0,0,0,0,0,0
Rhodococcus_F sp030056735,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus_F;s__Rhodococcus_F sp030056735,0,0,0,0,0,0,0,0,0,0,0
Longimicrobium sp902805735,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium;s__Longimicrobium sp902805735,0,0,0,0,0,0,0,0,0,0,0
Nocardiopsis sp937957845,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis sp937957845,0,0,0.1,0,0,0,0,0,0,0,0.1
UBA11096 sp033971325,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__UBA11096;s__UBA11096 sp033971325,0,0,0,0,0,0,0,0,0,0,0.1
SKYB61 sp026418015,d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptonemataceae;g__SKYB61;s__SKYB61 sp026418015,0,0,0,0,0,0,0,0,3.9,0,3.9
Geobacillus thermophilus,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Anoxybacillaceae;g__Geobacillus;s__Geobacillus thermophilus,0,0,0,0,0,0,0,0,0,0,0
UBA11096 sp030549905,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__UBA11096;s__UBA11096 sp030549905,0,0,0,0,0,0,0,0,0,0,0.1
GBS-60_Mar13_bin.130,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA6257;f__2-01-FULL-56-20;g__JANWZH01;s__,0,0,0.1,0,0,0.1,0,0,4.2,0,4.4
JARVJX01 sp029775995,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JARVJX01;g__JARVJX01;s__JARVJX01 sp029775995,0,0,0.2,0,0,0.2,0.4,0,0,0,0.9
Chloroflexus sp034432675,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroflexus;s__Chloroflexus sp034432675,0,0,0,0,0,0,0,0,0.1,0,0.1
DTEX01 sp038859955,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__DTEX01;s__DTEX01 sp038859955,0,0,0,0,0,0,0,0,0,0,0.1
Thermoflexus tengchongensis,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Thermoflexales;f__Thermoflexaceae;g__Thermoflexus;s__Thermoflexus tengchongensis,0,0.1,0.2,0,0,0.2,0.3,0.1,0,0,1
Nanosyncoccus sp963619335,d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__Nanosyncoccus sp963619335,0,0,0,0,0,0,0,0,0,0,0
DAOTYM01 sp034434775,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__DTPP01;f__DTPP01;g__DAOTYM01;s__DAOTYM01 sp034434775,0,0,0.1,0,0,0,0,0,0.5,0,0.6
GBS-C_Jun24_bin.027,d__Bacteria;p__Acidobacteriota;c__HRBIN11;o__HRBIN11;f__HRBIN11;g__HRBIN11;s__,0,1.2,23,0,0,3.9,8.2,0.5,0.1,0,36.9
SpSt-600 sp028275425,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SpSt-600;f__SpSt-600;g__SpSt-600;s__SpSt-600 sp028275425,0,0.5,6.7,0,0,6.3,0.8,0,0.1,0,14.4
HRBIN15 sp037444405,d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__GBS-DC;g__HRBIN15;s__HRBIN15 sp037444405,0,0,0.3,0,0,0.1,0.2,0,0.1,0,0.6
GBS-1 sp001443005,d__Bacteria;p__Synergistota;c__GBS-1;o__GBS-1;f__GBS-1;g__GBS-1;s__GBS-1 sp001443005,0,0.1,0.5,0,0,1.7,0.1,0.1,0.2,0,2.7
GBS-60_Mar13_bin.067,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__HRBIN01;s__,0,0.5,2.4,0,0,2.5,4.9,0.1,3.1,0,13.4
Thermostichus sp039794885,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Thermostichales;f__Thermostichaceae;g__Thermostichus;s__Thermostichus sp039794885,0,0,0,0,0,0,0,0,0.1,0,0.1
JALWUZ01 sp027079895,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__B4-G1;g__JALWUZ01;s__JALWUZ01 sp027079895,0,0,0,0,0,0,0,0,0,0,0
CAIYPH01 sp903910565,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAIYPH01;s__CAIYPH01 sp903910565,0,0,0,0,0,0,0,0,0,0,0
WFXV01 sp027023345,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__WFXV01;s__WFXV01 sp027023345,0,0,0,0,0,0,0,0,0,0,0
UBA8801 sp003505795,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__UBA8801;s__UBA8801 sp003505795,0,0,0,0,0,0,0,0,0,0,0
Desulforhopalus sp023231425,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__Desulforhopalus sp023231425,0.2,0,0,0,0,0,0,0,0,0,0.2
GBS60_3300020153_42,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__;s__,0,0,0,0,0,0,0,0,2.4,0,2.4
NAK19 sp034434515,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__NAK19;s__NAK19 sp034434515,0,0,0,0,0,0,0,0,1.5,0,1.5
GBS-70_Mar13_bin.007,d__Bacteria;p__Armatimonadota;c__HRBIN17;o__HRBIN17;f__HRBIN17;g__Fervidibacter;s__,2.1,8.8,5.1,5.4,8.1,5,3.9,16.1,0.2,0,54.8
Acinetobacter sp013417155,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp013417155,0,0,0,0,0,0,0,0,0,0,0
ThaumBS3,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Conexivisphaerales;f__DTJL01;g__JAVYTR01;s__,0,0,0,0,0,0,0,0,0,0,0
GBS-60_Mar13_bin.086,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__CAIKKV01;f__CAIKKV01;g__CALHRZ01;s__,0,0,0,0,0,0,0,0,1.8,0,1.8
JAKAWJ01 sp021800035,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Marsarchaeales;f__Marsarchaeaceae;g__JAKAWJ01;s__JAKAWJ01 sp021800035,0,0,0,0,0,0,0,0,0,0,0
GBS-60_Mar13_bin.048,d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JAMWDI01;s__,0,0,0.6,0,0,0.6,0,0,1.2,0,2.5
JAREAF01 sp029240475,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Dongiales;f__JAREAF01;g__JAREAF01;s__JAREAF01 sp029240475,0,0,0,0,0,0,0,0,0,0,0
GBS-A_Jun24_bin.022,d__Bacteria;p__Desulfobacterota;c__B13-G15;o__B13-G15;f__B13-G15;g__B73-G16;s__,0.3,1,2.5,0.1,0,3.8,0.3,0.1,0,0,8
CAHJXG01 sp937858325,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAHJXG01;s__CAHJXG01 sp937858325,0,0,0,0,0,0,0,0,0,0,0
DAOTVY01 sp041082245,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__DTKN01;f__DTKN01;g__DAOTVY01;s__DAOTVY01 sp041082245,0,0,0,0,0,0,0,0,0,0,0
Limnochorda sp012799445,d__Bacteria;p__Bacillota;c__Limnochordia;o__Limnochordales;f__Limnochordaceae;g__Limnochorda;s__Limnochorda sp012799445,0,0,0,0,0,0,0,0,0,0,0
JAABRB01 sp027493935,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__JAABRB01;s__JAABRB01 sp027493935,0,0,0,0,0,0,0,0,0,0,0
JALZLY01 sp030858465,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__JALZLY01;s__JALZLY01 sp030858465,0,0,0,0,0,0,0,0,0,0,0
GBS-60_Mar13_bin.093,d__Bacteria;p__Bacteroidota_A;c__Kapaibacteriia;o__Kapaibacteriales;f__UBA2268;g__Naka2016;s__,0,0,0.1,0,0,0,0,0,11.4,0,11.5
Chloroflexus sp034434295,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroflexus;s__Chloroflexus sp034434295,0,0,0,0,0,0,0,0,0.1,0,0.1
Ramlibacter sp013815685,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ramlibacter;s__Ramlibacter sp013815685,0,0,0,0,0,0,0,0,0,0,0
Stutzerimonas stutzeri_G,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas stutzeri_G,0,0,0,0,0,0,0,0,0,0,0
Oceanithermus sp026981865,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__Oceanithermus;s__Oceanithermus sp026981865,0,0,0,0,0,0,0,0,0,0,0
Rhodospira visakhapatnamensis,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospira;s__Rhodospira visakhapatnamensis,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Feb24_bin.127,d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__;s__,0,0.1,13.5,0,0,18.9,2,0,0.2,0,34.9
Thermoflexus sp040289485,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Thermoflexales;f__Thermoflexaceae;g__Thermoflexus;s__Thermoflexus sp040289485,0,0.1,0.1,0,0,0.1,0.1,0.1,0,0,0.5
GBS-60_Mar13_bin.144,d__Bacteria;p__Omnitrophota;c__Koll11;o__Duberdicusellales;f__4484-171;g__JAMWCT01;s__,0,0,0.3,0,0,0.3,0.1,0,1.7,0,2.4
RGVZ01 sp963923405,d__Bacteria;p__Bdellovibrionota_B;c__Oligoflexia;o__Oligoflexales;f__RGVZ01;g__RGVZ01;s__RGVZ01 sp963923405,0.7,0,0,0,0,0,0,0,0,0,0.7
CAKZQG01 sp937139605,d__Bacteria;p__DRYD01;c__DRYD01;o__DRYD01;f__DRYD01;g__CAKZQG01;s__CAKZQG01 sp937139605,0,0,0,0,0,0,0,0,0,0,0.1
GBS-C_Feb24_bin.053,d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__,0,0,3.1,0,0,3.6,0.1,0.1,0,0,7
Thermalbibacter sp014874455,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Thermalbibacter;s__Thermalbibacter sp014874455,0,0,0,0,0,0,0,0,0.1,0,0.2
CALDOK01 sp937912125,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__JAFGLY01;g__CALDOK01;s__CALDOK01 sp937912125,0,0,0,0,0,0,0,0,0,0,0
Rubrobacter_B sp020253895,d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_B;s__Rubrobacter_B sp020253895,0,0,0.3,0,0,0,0,0,0,0,0.3
GBS-60_Mar13_bin.044,d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__JANWVO01;s__,0,0,0,0,0,0,0,0,2,0,2
